Data,Model,Type,train_size,seed,best_ll,ground_ll,THD,node_types,edges,SHD,Recall,Precision
G5,SLGBN,Free,1000,97,-3861.474437810879,-3462.5341171511036,3,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'linear', 'E': 'linear'}","[('B', 'C'), ('B', 'A'), ('C', 'A'), ('D', 'B'), ('D', 'C'), ('E', 'D')]",1.0,0.7,0.6363636363636364
G5,SLGBN,Free,1000,107,-3579.973454252736,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,1000,117,-3579.525518072564,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,1000,127,-3551.961966200539,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,1000,137,-3574.3574249622125,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,1000,147,-3549.148700080619,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('C', 'E'), ('D', 'E')]",1.0,1.0,0.9090909090909091
G5,SLGBN,Free,1000,157,-3566.119213063169,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,1000,167,-3549.95907553285,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,1000,177,-3629.532161422876,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,1000,187,-3557.9605463046373,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,1000,197,-3548.8002308747728,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",0.0,0.8,0.8
G5,SLGBN,Free,5000,7,-3473.851844265333,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,5000,17,-3485.354328471308,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,5000,27,-3478.468273881389,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,37,-3516.019893060641,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,47,-3484.344279620325,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,57,-3477.884804432872,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,5000,67,-3477.1746507536304,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,77,-3492.042216390397,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,87,-3481.8575026693798,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,97,-3523.7190202736965,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,5000,107,-3477.254214215548,-3462.5341171511036,1,"{'A': 'nonlinear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,5000,117,-3486.055417326242,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,127,-3482.911019021391,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,5000,137,-3476.974101770458,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,0.8,0.8
G5,SLGBN,Free,5000,147,-3480.819740979752,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,157,-3479.5387729776457,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,167,-3508.0815098542275,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,5000,177,-3491.48758305782,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,187,-3485.4462809336405,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,5000,197,-3498.61991110355,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,7,-3478.2605352743512,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,17,-3505.063619816808,-3462.5341171511036,1,"{'A': 'nonlinear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,10000,27,-3473.109102048783,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,37,-3482.6492802631024,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,10000,47,-3487.9975955883547,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,57,-3492.477362617214,-3462.5341171511036,1,"{'A': 'nonlinear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,10000,67,-3493.5843070090664,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,77,-3473.284125921579,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,87,-3499.6841857571844,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,97,-3475.045057893094,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,10000,107,-3492.838411843984,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,117,-3472.458447087507,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,127,-3474.583355083296,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,137,-3501.2714837162584,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,147,-3482.028267906603,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,157,-3481.4569266748076,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,167,-3495.6866183673274,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,0.9,0.9
G5,SLGBN,Free,10000,177,-3472.2865070350044,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,187,-3507.6768001571386,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SLGBN,Free,10000,197,-3473.8311785369656,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'D'), ('B', 'C'), ('C', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SPBN,Free,200,7,-4245.402121150608,-3462.5341171511036,1,"{'A': 'linear', 'B': 'linear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'D'), ('C', 'B'), ('A', 'C'), ('D', 'B'), ('D', 'E')]",0.0,0.9,0.9
G5,SPBN,Free,200,17,-4317.685365806845,-3462.5341171511036,2,"{'A': 'linear', 'B': 'linear', 'C': 'linear', 'D': 'linear', 'E': 'linear'}","[('D', 'C'), ('C', 'A'), ('C', 'B'), ('E', 'D'), ('D', 'B')]",0.0,0.8,0.8
G5,SPBN,Free,200,27,-4323.528001970885,-3462.5341171511036,2,"{'A': 'linear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'E'), ('C', 'D'), ('A', 'C'), ('C', 'B'), ('D', 'E'), ('D', 'B')]",1.0,0.8,0.7272727272727273
G5,SPBN,Free,200,37,-3960.2979953978056,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'linear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('B', 'D'), ('B', 'A'), ('C', 'D'), ('C', 'A'), ('D', 'E')]",2.0,0.7,0.7
G5,SPBN,Free,200,47,-4287.685194943503,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'C'), ('C', 'A'), ('D', 'E'), ('C', 'B'), ('D', 'B')]",0.0,0.8,0.8
G5,SPBN,Free,200,57,-3991.284123574121,-3462.5341171511036,2,"{'A': 'linear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'D'), ('C', 'A'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",0.0,0.8,0.8
G5,SPBN,Free,200,67,-4263.044135256883,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'linear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'B'), ('C', 'D'), ('C', 'A'), ('D', 'B'), ('D', 'E')]",0.0,0.8,0.8
G5,SPBN,Free,200,77,-4006.607887595477,-3462.5341171511036,2,"{'A': 'linear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'D'), ('A', 'C'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",0.0,0.8,0.8
G5,SPBN,Free,200,87,-5060.030618657207,-3462.5341171511036,2,"{'A': 'linear', 'B': 'linear', 'C': 'linear', 'D': 'linear', 'E': 'linear'}","[('D', 'B'), ('E', 'D')]",3.0,0.5,0.7142857142857143
G5,SPBN,Free,200,97,-4160.94740490365,-3462.5341171511036,2,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'linear', 'E': 'linear'}","[('A', 'B'), ('C', 'D'), ('C', 'E'), ('C', 'B'), ('A', 'C'), ('D', 'B'), ('E', 'D')]",2.0,0.8,0.6666666666666666
G5,SPBN,Free,200,107,-3952.793444635658,-3462.5341171511036,2,"{'A': 'linear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'D'), ('A', 'C'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",0.0,0.8,0.8
G5,SPBN,Free,200,117,-4618.289659866274,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'linear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('B', 'A'), ('C', 'D'), ('C', 'A'), ('D', 'B'), ('D', 'E')]",2.0,0.7,0.7
G5,SPBN,Free,200,127,-4022.8878305776407,-3462.5341171511036,3,"{'A': 'linear', 'B': 'nonlinear', 'C': 'linear', 'D': 'linear', 'E': 'linear'}","[('D', 'C'), ('C', 'A'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",0.0,0.7,0.7
G5,SPBN,Free,200,137,-4013.8476524019097,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('E', 'A'), ('D', 'C'), ('C', 'A'), ('C', 'B'), ('D', 'E'), ('D', 'B')]",1.0,0.9,0.8181818181818182
G5,SPBN,Free,200,147,-3998.899718807444,-3462.5341171511036,2,"{'A': 'linear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'D'), ('C', 'A'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",0.0,0.8,0.8
G5,SPBN,Free,200,157,-3913.2577688208394,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('B', 'C'), ('A', 'C'), ('D', 'E'), ('C', 'D'), ('B', 'D')]",0.0,1.0,1.0
G5,SPBN,Free,200,167,-4403.169548867183,-3462.5341171511036,1,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'nonlinear'}","[('D', 'E'), ('C', 'D'), ('C', 'B'), ('A', 'C'), ('D', 'B')]",0.0,0.9,0.9
G5,SPBN,Free,200,177,-4682.713675168885,-3462.5341171511036,2,"{'A': 'linear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'D'), ('A', 'C'), ('C', 'B'), ('D', 'E'), ('D', 'B')]",0.0,0.8,0.8
G5,SPBN,Free,200,187,-4301.9803552514,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'E'), ('B', 'C'), ('C', 'A'), ('C', 'D'), ('D', 'E'), ('B', 'D')]",1.0,1.0,0.9090909090909091
G5,SPBN,Free,200,197,-4032.325422388688,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'D'), ('A', 'C'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",0.0,0.9,0.9
G5,SPBN,Free,1000,7,-3684.975151347303,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('D', 'C'), ('B', 'A'), ('C', 'A'), ('C', 'B'), ('D', 'B')]",1.0,0.8,0.7272727272727273
G5,SPBN,Free,1000,17,-3748.8251716488617,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'B'), ('B', 'E'), ('B', 'C'), ('C', 'D'), ('A', 'C'), ('B', 'D'), ('D', 'E')]",2.0,1.0,0.8333333333333334
G5,SPBN,Free,1000,27,-3695.615145192491,-3462.5341171511036,3,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('B', 'A'), ('C', 'D'), ('C', 'A'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",1.0,0.7,0.6363636363636364
G5,SPBN,Free,1000,37,-3784.1779512474795,-3462.5341171511036,2,"{'A': 'linear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'D'), ('C', 'D'), ('A', 'C'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",1.0,0.8,0.7272727272727273
G5,SPBN,Free,1000,47,-3682.049441976289,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('B', 'C'), ('A', 'C'), ('C', 'D'), ('B', 'D'), ('D', 'E')]",0.0,1.0,1.0
G5,SPBN,Free,1000,57,-3682.4585399389334,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('D', 'C'), ('B', 'A'), ('C', 'A'), ('C', 'B'), ('D', 'B')]",1.0,0.8,0.7272727272727273
G5,SPBN,Free,1000,67,-3771.151691647975,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'C'), ('D', 'E'), ('A', 'D'), ('C', 'E'), ('A', 'C'), ('C', 'B'), ('D', 'B')]",2.0,0.9,0.75
G5,SPBN,Free,1000,77,-3757.730931941949,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('B', 'E'), ('B', 'C'), ('A', 'C'), ('C', 'D'), ('B', 'D'), ('D', 'E')]",1.0,1.0,0.9090909090909091
G5,SPBN,Free,1000,87,-3720.8865083197193,-3462.5341171511036,1,"{'A': 'nonlinear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'C'), ('B', 'C'), ('B', 'A'), ('C', 'A'), ('B', 'D'), ('D', 'E')]",1.0,0.9,0.8181818181818182
G5,SPBN,Free,1000,97,-3766.8521116160764,-3462.5341171511036,3,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'B'), ('B', 'A'), ('C', 'A'), ('C', 'D'), ('C', 'B'), ('D', 'E')]",1.0,0.7,0.6363636363636364
G5,SPBN,Free,1000,107,-3703.634847198313,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'B'), ('C', 'D'), ('A', 'C'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",1.0,0.9,0.8181818181818182
G5,SPBN,Free,1000,117,-3798.502419895422,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'D'), ('A', 'C'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",0.0,0.9,0.9
G5,SPBN,Free,1000,127,-3738.0467863054027,-3462.5341171511036,1,"{'A': 'nonlinear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'C'), ('B', 'C'), ('B', 'A'), ('C', 'A'), ('B', 'D'), ('D', 'E')]",1.0,0.9,0.8181818181818182
G5,SPBN,Free,1000,137,-3846.489393236354,-3462.5341171511036,2,"{'A': 'linear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'B'), ('C', 'D'), ('A', 'C'), ('B', 'D'), ('C', 'B'), ('D', 'E')]",1.0,0.8,0.7272727272727273
G5,SPBN,Free,1000,147,-3678.76653206381,-3462.5341171511036,3,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'E'), ('C', 'E'), ('B', 'A'), ('C', 'D'), ('C', 'A'), ('C', 'B'), ('D', 'E'), ('D', 'B')]",3.0,0.7,0.5384615384615384
G5,SPBN,Free,1000,157,-3779.3914163254503,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'linear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('B', 'A'), ('C', 'A'), ('C', 'D'), ('B', 'D'), ('D', 'E')]",2.0,0.7,0.7
G5,SPBN,Free,1000,167,-3698.3009298891984,-3462.5341171511036,2,"{'A': 'nonlinear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('C', 'E'), ('D', 'C'), ('B', 'A'), ('C', 'A'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",2.0,0.8,0.6666666666666666
G5,SPBN,Free,1000,177,-3888.836274027022,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'C'), ('C', 'A'), ('C', 'B'), ('D', 'B'), ('D', 'E')]",0.0,0.9,0.9
G5,SPBN,Free,1000,187,-3663.4041111107226,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('B', 'C'), ('A', 'C'), ('C', 'D'), ('B', 'D'), ('D', 'E')]",0.0,1.0,1.0
